perturbation_rank,model_name,target,intervention,association_sign,direction_evidence,priority_score,evidence_source_count,affected_pathway_count,affected_pathways,mean_baseline_escape_probability,mean_perturbed_escape_probability,mean_delta_escape_probability,mean_predicted_escape_reduction,median_predicted_escape_reduction,maximum_predicted_escape_reduction,cells_with_reduced_escape_probability,fraction_cells_with_reduced_escape_probability,perturbation_strength,confidence_score,intervention_score,predicted_effect,rap_effect_fraction
32,rap_plus_pathways,IFI6,activate,-1.0,differential_expression_effect,0.8147518270098308,3.0,1,Interferon Alpha/Beta Signaling R-HSA-909733,0.40940627470332364,0.3629677126222619,-0.0464385620810617,0.0464385620810617,0.047742779329725094,0.09203436701017959,79508,1.0,1.25,0.6073759135049154,0.028205664065839575,predicted_suppression,0.5
33,rap_plus_pathways,ISG15,activate,-1.0,differential_expression_effect,0.6665757308663266,2.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.5067797232025283,0.09737344849920478,-0.09737344849920478,-0.09399154661330653,-1.4729461372351661e-09,0,0.0,1.25,0.6999545320998299,-0.06815698658320776,predicted_worsening,0.5
34,rap_plus_pathways,IFI27,activate,-1.0,differential_expression_effect,0.6117934528541784,3.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.5067797232025283,0.09737344849920478,-0.09737344849920478,-0.09399154661330653,-1.4729461372351661e-09,0,0.0,1.25,0.7058967264270891,-0.0687355985365054,predicted_worsening,0.5
35,rap_plus_pathways,UBE2C,inhibit,1.0,differential_expression_effect,0.6201602651399948,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9746746901761878,0.5652684154728642,-0.5652684154728642,-0.5635959312422483,-3.869513383823465e-06,0,0.0,1.25,0.476746799236664,-0.2694899077862688,predicted_worsening,0.5
36,rap_plus_pathways,KNL1,inhibit,1.0,differential_expression_effect,0.6242033036182136,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9746746901761878,0.5652684154728642,-0.5652684154728642,-0.5635959312422483,-3.869513383823465e-06,0,0.0,1.25,0.47876831847577345,-0.27063260876340806,predicted_worsening,0.5
37,rap_plus_pathways,AURKB,inhibit,1.0,differential_expression_effect,0.6030594551555394,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8877550297301319,0.47834875502680835,-0.47834875502680835,-0.4614320732682708,-2.504693161127372e-07,0,0.0,1.25,0.5681963942444364,-0.2717960377975477,predicted_worsening,0.5
38,rap_plus_pathways,PBK,inhibit,1.0,differential_expression_effect,0.6421132486951168,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9746746901761878,0.5652684154728642,-0.5652684154728642,-0.5635959312422483,-3.869513383823465e-06,0,0.0,1.25,0.487723291014225,-0.2756945719008216,predicted_worsening,0.5
39,rap_plus_pathways,CDC20,inhibit,1.0,differential_expression_effect,0.6363605104807625,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8877550297301319,0.47834875502680835,-0.47834875502680835,-0.4614320732682708,-2.504693161127372e-07,0,0.0,1.25,0.5848469219070479,-0.2797607969754974,predicted_worsening,0.5
40,rap_plus_pathways,PLK1,inhibit,1.0,differential_expression_effect,0.6453224467779706,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8877550297301319,0.47834875502680835,-0.47834875502680835,-0.4614320732682708,-2.504693161127372e-07,0,0.0,1.25,0.5893278900556519,-0.2819042625106969,predicted_worsening,0.5
41,rap_plus_pathways,CCNA2,inhibit,1.0,differential_expression_effect,0.6722182796119277,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9746746901761878,0.5652684154728642,-0.5652684154728642,-0.5635959312422483,-3.869513383823465e-06,0,0.0,1.25,0.5027758064726305,-0.28420328346287527,predicted_worsening,0.5
42,rap_plus_pathways,KIF11,inhibit,1.0,differential_expression_effect,0.6880991043016356,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9746746901761878,0.5652684154728642,-0.5652684154728642,-0.5635959312422483,-3.869513383823465e-06,0,0.0,1.25,0.5107162188174844,-0.28869174776725204,predicted_worsening,0.5
43,rap_plus_pathways,PRC1,inhibit,1.0,differential_expression_effect,0.6915602903572053,2.0,1,G2-M Checkpoint,0.40940627470332364,0.9746746901761878,0.5652684154728642,-0.5652684154728642,-0.5635959312422483,-3.869513383823465e-06,0,0.0,1.25,0.5124468118452693,-0.2896699973458964,predicted_worsening,0.5
44,rap_plus_pathways,H2AZ1,inhibit,1.0,differential_expression_effect,0.6153880489342868,3.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8877550297301319,0.47834875502680835,-0.47834875502680835,-0.4614320732682708,-2.504693161127372e-07,0,0.0,1.25,0.6076940244671434,-0.29068968004108886,predicted_worsening,0.5
45,rap_plus_pathways,CKS1B,inhibit,1.0,differential_expression_effect,0.6875863313758503,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8877550297301319,0.47834875502680835,-0.47834875502680835,-0.4614320732682708,-2.504693161127372e-07,0,0.0,1.25,0.6104598323545918,-0.29201270080069314,predicted_worsening,0.5
46,rap_plus_pathways,LMNB1,inhibit,1.0,differential_expression_effect,0.6887235532582613,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8877550297301319,0.47834875502680835,-0.47834875502680835,-0.4614320732682708,-2.504693161127372e-07,0,0.0,1.25,0.6110284432957973,-0.2922846951365134,predicted_worsening,0.5
47,rap_plus_pathways,E2F1,inhibit,1.0,transition_model_effect,0.6874416343554115,3.0,1,G2-M Checkpoint,0.40940627470332364,0.9746746901761878,0.5652684154728642,-0.5652684154728642,-0.5635959312422483,-3.869513383823465e-06,0,0.0,1.25,0.5437208171777057,-0.3073482047856526,predicted_worsening,0.5
48,rap_plus_pathways,MKI67,inhibit,1.0,differential_expression_effect,0.6708860019200854,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8877550297301319,0.47834875502680835,-0.47834875502680835,-0.4614320732682708,-2.504693161127372e-07,0,0.0,1.25,0.668776334293376,-0.31990832690062904,predicted_worsening,0.5
49,rap_plus_pathways,CENPF,inhibit,1.0,differential_expression_effect,0.6703024014578206,4.0,1,G2-M Checkpoint,0.40940627470332364,0.9746746901761878,0.5652684154728642,-0.5652684154728642,-0.5635959312422483,-3.869513383823465e-06,0,0.0,1.25,0.5684845340622436,-0.32134635179019394,predicted_worsening,0.5
50,rap_plus_pathways,TOP2A,inhibit,1.0,differential_expression_effect,0.7809166065664604,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.8877550297301319,0.47834875502680835,-0.47834875502680835,-0.4614320732682708,-2.504693161127372e-07,0,0.0,1.25,0.7237916366165635,-0.34622482827434925,predicted_worsening,0.5
1,rap_plus_pathways,HMGB2,inhibit,1.0,differential_expression_effect,0.7573902312818401,3.0,1,E2F Targets,0.40940627470332364,0.047779429673351,-0.3616268450299726,0.3616268450299726,0.38935871282428014,0.740979350559366,79508,1.0,1.5,0.57869511564092,0.20927168890348105,predicted_suppression,0.1
2,rap_plus_pathways,RRM2,inhibit,1.0,differential_expression_effect,0.6884224623231245,2.0,1,E2F Targets,0.40940627470332364,0.047779429673351,-0.3616268450299726,0.3616268450299726,0.38935871282428014,0.740979350559366,79508,1.0,1.5,0.5108778978282289,0.18474716238716712,predicted_suppression,0.1
3,rap_plus_pathways,GINS1,inhibit,1.0,differential_expression_effect,0.6352045905748,2.0,1,E2F Targets,0.40940627470332364,0.047779429673351,-0.3616268450299726,0.3616268450299726,0.38935871282428014,0.740979350559366,79508,1.0,1.5,0.48426896195406666,0.17512465685738896,predicted_suppression,0.1
4,rap_plus_pathways,MELK,inhibit,1.0,differential_expression_effect,0.5980906638233262,2.0,1,E2F Targets,0.40940627470332364,0.047779429673351,-0.3616268450299726,0.3616268450299726,0.38935871282428014,0.740979350559366,79508,1.0,1.5,0.46571199857832973,0.16841396073848447,predicted_suppression,0.1
5,rap_plus_pathways,KRT80,activate,-1.0,differential_expression_effect,0.6995790414627282,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.2849308757296622,-0.12447539897366143,0.12447539897366143,0.1343369823157525,0.24244250693111197,79508,1.0,1.5,0.5164561873980308,0.06428608997878593,predicted_suppression,0.1
6,rap_plus_pathways,IVL,activate,-1.0,differential_expression_effect,0.6192567491510668,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.2849308757296622,-0.12447539897366143,0.12447539897366143,0.1343369823157525,0.24244250693111197,79508,1.0,1.5,0.4762950412422,0.05928701528779937,predicted_suppression,0.1
7,rap_plus_pathways,CLU,activate,-1.0,differential_expression_effect,0.7603539739481504,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.44684365364074186,0.029899128477346888,predicted_suppression,0.1
8,rap_plus_pathways,BCAS1,activate,-1.0,differential_expression_effect,0.6837812817613224,3.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.4418906408806612,0.02956771330862514,predicted_suppression,0.1
9,rap_plus_pathways,MYO1B,activate,-1.0,differential_expression_effect,0.7054155897786791,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.4193744615560062,0.028061114450251064,predicted_suppression,0.1
10,rap_plus_pathways,H4C3,inhibit,1.0,differential_expression_effect,0.705187779578552,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.4192605564559427,0.028053492851078117,predicted_suppression,0.1
11,rap_plus_pathways,PHGDH,inhibit,1.0,differential_expression_effect,0.7003715177248218,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.41685242552907753,0.02789236039370523,predicted_suppression,0.1
12,rap_plus_pathways,SDC2,activate,-1.0,differential_expression_effect,0.6971779366564773,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.4152556349949053,0.02778551621018906,predicted_suppression,0.1
13,rap_plus_pathways,DHTKD1,inhibit,1.0,differential_expression_effect,0.6908306961041671,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.4120820147187502,0.027573163456374717,predicted_suppression,0.1
14,rap_plus_pathways,NUDT3,inhibit,1.0,differential_expression_effect,0.6882075072090454,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.4107704202711894,0.02748540226612779,predicted_suppression,0.1
15,rap_plus_pathways,ZWINT,inhibit,1.0,differential_expression_effect,0.6869889853380513,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.4101611593356923,0.027444635499411438,predicted_suppression,0.1
16,rap_plus_pathways,YBX2,inhibit,1.0,differential_expression_effect,0.6835576591719393,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.4084454962526363,0.027329837335610337,predicted_suppression,0.1
17,rap_plus_pathways,ARHGAP11A,inhibit,1.0,differential_expression_effect,0.6796115438135014,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.40647243857341736,0.027197816427260112,predicted_suppression,0.1
18,rap_plus_pathways,NUF2,inhibit,1.0,differential_expression_effect,0.6675860052084984,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.40045966927091586,0.026795491004451985,predicted_suppression,0.1
19,rap_plus_pathways,FBXO17,inhibit,1.0,differential_expression_effect,0.6531246883732527,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.393229010853293,0.026311674387067215,predicted_suppression,0.1
20,rap_plus_pathways,NCF2,activate,-1.0,differential_expression_effect,0.6524182021795357,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.3928757677564345,0.026288038243528742,predicted_suppression,0.1
21,rap_plus_pathways,KIF14,inhibit,1.0,differential_expression_effect,0.6503130591297537,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.3918231962315435,0.026217608752144232,predicted_suppression,0.1
22,rap_plus_pathways,ENC1,activate,-1.0,differential_expression_effect,0.6496829350893555,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.3915081342113444,0.026196527374477765,predicted_suppression,0.1
23,rap_plus_pathways,H4C8,activate,-1.0,differential_expression_effect,0.6461169056612761,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.3897251194973047,0.02607722258950943,predicted_suppression,0.1
24,rap_plus_pathways,NCAPH,inhibit,1.0,differential_expression_effect,0.6304158464734002,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.38187458990336676,0.025551929254733593,predicted_suppression,0.1
25,rap_plus_pathways,RND1,activate,-1.0,differential_expression_effect,0.625772321910648,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.37955282762199066,0.02539657588184999,predicted_suppression,0.1
26,rap_plus_pathways,KIF20A,inhibit,1.0,differential_expression_effect,0.6085210341331331,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.3709271837332332,0.02481941822787299,predicted_suppression,0.1
27,rap_plus_pathways,SYTL2,activate,-1.0,differential_expression_effect,0.607813155021956,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.37057324417764465,0.024795735483003428,predicted_suppression,0.1
28,rap_plus_pathways,GPRC5A,activate,-1.0,differential_expression_effect,0.6065401780514027,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.369936755692368,0.024753146870989843,predicted_suppression,0.1
29,rap_plus_pathways,ANXA1,activate,-1.0,differential_expression_effect,0.6065387251303759,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.3699360292318546,0.024753098262184397,predicted_suppression,0.1
30,rap_plus_pathways,GAS2L3,inhibit,1.0,differential_expression_effect,0.6053413605080713,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.3693373469207023,0.024713039330626543,predicted_suppression,0.1
31,rap_plus_pathways,MACC1,activate,-1.0,differential_expression_effect,0.5963635313460357,2.0,0,,0.40940627470332364,0.3424944404773294,-0.0669118342259942,0.0669118342259942,0.06966765185483766,0.1319160909044288,79508,1.0,1.5,0.3648484323396845,0.02441267782232683,predicted_suppression,0.1
32,rap_plus_pathways,IFI6,activate,-1.0,differential_expression_effect,0.8147518270098308,3.0,1,Interferon Alpha/Beta Signaling R-HSA-909733,0.40940627470332364,0.5991019590955767,0.18969568439225318,-0.18969568439225318,-0.17983952738087217,-5.106552538529582e-09,0,0.0,1.5,0.6073759135049154,-0.1152165895956849,predicted_worsening,0.1
33,rap_plus_pathways,ISG15,activate,-1.0,differential_expression_effect,0.6665757308663266,2.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.7297235245698916,0.3203172498665681,-0.3203172498665681,-0.3014133996983821,-2.4823175502178937e-08,0,0.0,1.5,0.6999545320998299,-0.224207510753858,predicted_worsening,0.1
34,rap_plus_pathways,IFI27,activate,-1.0,differential_expression_effect,0.6117934528541784,3.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.7297235245698916,0.3203172498665681,-0.3203172498665681,-0.3014133996983821,-2.4823175502178937e-08,0,0.0,1.5,0.7058967264270891,-0.2261108980989384,predicted_worsening,0.1
35,rap_plus_pathways,UBE2C,inhibit,1.0,differential_expression_effect,0.6201602651399948,2.0,1,G2-M Checkpoint,0.40940627470332364,0.997246146971658,0.5878398722683342,-0.5878398722683342,-0.5875834751830622,-0.0001635598855135892,0,0.0,1.5,0.476746799236664,-0.28025077756761774,predicted_worsening,0.1
36,rap_plus_pathways,KNL1,inhibit,1.0,differential_expression_effect,0.6242033036182136,2.0,1,G2-M Checkpoint,0.40940627470332364,0.997246146971658,0.5878398722683342,-0.5878398722683342,-0.5875834751830622,-0.0001635598855135892,0,0.0,1.5,0.47876831847577345,-0.28143910717892384,predicted_worsening,0.1
37,rap_plus_pathways,PBK,inhibit,1.0,differential_expression_effect,0.6421132486951168,2.0,1,G2-M Checkpoint,0.40940627470332364,0.997246146971658,0.5878398722683342,-0.5878398722683342,-0.5875834751830622,-0.0001635598855135892,0,0.0,1.5,0.487723291014225,-0.28670319709209363,predicted_worsening,0.1
38,rap_plus_pathways,CCNA2,inhibit,1.0,differential_expression_effect,0.6722182796119277,2.0,1,G2-M Checkpoint,0.40940627470332364,0.997246146971658,0.5878398722683342,-0.5878398722683342,-0.5875834751830622,-0.0001635598855135892,0,0.0,1.5,0.5027758064726305,-0.29555166585647985,predicted_worsening,0.1
39,rap_plus_pathways,KIF11,inhibit,1.0,differential_expression_effect,0.6880991043016356,2.0,1,G2-M Checkpoint,0.40940627470332364,0.997246146971658,0.5878398722683342,-0.5878398722683342,-0.5875834751830622,-0.0001635598855135892,0,0.0,1.5,0.5107162188174844,-0.3002193568350367,predicted_worsening,0.1
40,rap_plus_pathways,PRC1,inhibit,1.0,differential_expression_effect,0.6915602903572053,2.0,1,G2-M Checkpoint,0.40940627470332364,0.997246146971658,0.5878398722683342,-0.5878398722683342,-0.5875834751830622,-0.0001635598855135892,0,0.0,1.5,0.5124468118452693,-0.3012366684194382,predicted_worsening,0.1
41,rap_plus_pathways,E2F1,inhibit,1.0,transition_model_effect,0.6874416343554115,3.0,1,G2-M Checkpoint,0.40940627470332364,0.997246146971658,0.5878398722683342,-0.5878398722683342,-0.5875834751830622,-0.0001635598855135892,0,0.0,1.5,0.5437208171777057,-0.3196207757193768,predicted_worsening,0.1
42,rap_plus_pathways,AURKB,inhibit,1.0,differential_expression_effect,0.6030594551555394,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9808759864493831,0.5714697117460594,-0.5714697117460594,-0.5706029019695851,-6.155344122031277e-06,0,0.0,1.5,0.5681963942444364,-0.3247070296340184,predicted_worsening,0.1
43,rap_plus_pathways,CENPF,inhibit,1.0,differential_expression_effect,0.6703024014578206,4.0,1,G2-M Checkpoint,0.40940627470332364,0.997246146971658,0.5878398722683342,-0.5878398722683342,-0.5875834751830622,-0.0001635598855135892,0,0.0,1.5,0.5684845340622436,-0.3341778758896728,predicted_worsening,0.1
44,rap_plus_pathways,CDC20,inhibit,1.0,differential_expression_effect,0.6363605104807625,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9808759864493831,0.5714697117460594,-0.5714697117460594,-0.5706029019695851,-6.155344122031277e-06,0,0.0,1.5,0.5848469219070479,-0.3342223018777908,predicted_worsening,0.1
45,rap_plus_pathways,PLK1,inhibit,1.0,differential_expression_effect,0.6453224467779706,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9808759864493831,0.5714697117460594,-0.5714697117460594,-0.5706029019695851,-6.155344122031277e-06,0,0.0,1.5,0.5893278900556519,-0.3367830394540168,predicted_worsening,0.1
46,rap_plus_pathways,H2AZ1,inhibit,1.0,differential_expression_effect,0.6153880489342868,3.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9808759864493831,0.5714697117460594,-0.5714697117460594,-0.5706029019695851,-6.155344122031277e-06,0,0.0,1.5,0.6076940244671434,-0.3472787289920412,predicted_worsening,0.1
47,rap_plus_pathways,CKS1B,inhibit,1.0,differential_expression_effect,0.6875863313758503,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9808759864493831,0.5714697117460594,-0.5714697117460594,-0.5706029019695851,-6.155344122031277e-06,0,0.0,1.5,0.6104598323545918,-0.3488593044282263,predicted_worsening,0.1
48,rap_plus_pathways,LMNB1,inhibit,1.0,differential_expression_effect,0.6887235532582613,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9808759864493831,0.5714697117460594,-0.5714697117460594,-0.5706029019695851,-6.155344122031277e-06,0,0.0,1.5,0.6110284432957973,-0.3491842483588927,predicted_worsening,0.1
49,rap_plus_pathways,MKI67,inhibit,1.0,differential_expression_effect,0.6708860019200854,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9808759864493831,0.5714697117460594,-0.5714697117460594,-0.5706029019695851,-6.155344122031277e-06,0,0.0,1.5,0.668776334293376,-0.3821854189812219,predicted_worsening,0.1
50,rap_plus_pathways,TOP2A,inhibit,1.0,differential_expression_effect,0.7809166065664604,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.9808759864493831,0.5714697117460594,-0.5714697117460594,-0.5706029019695851,-6.155344122031277e-06,0,0.0,1.5,0.7237916366165635,-0.41362499794147617,predicted_worsening,0.1
1,rap_plus_pathways,HMGB2,inhibit,1.0,differential_expression_effect,0.7573902312818401,3.0,1,E2F Targets,0.40940627470332364,0.024332504030137918,-0.3850737706731857,0.3850737706731857,0.40153628546183806,0.8183104262046942,79508,1.0,1.5,0.57869511564092,0.2228403102500043,predicted_suppression,0.25
2,rap_plus_pathways,RRM2,inhibit,1.0,differential_expression_effect,0.6884224623231245,2.0,1,E2F Targets,0.40940627470332364,0.024332504030137918,-0.3850737706731857,0.3850737706731857,0.40153628546183806,0.8183104262046942,79508,1.0,1.5,0.5108778978282289,0.19672567847030661,predicted_suppression,0.25
3,rap_plus_pathways,GINS1,inhibit,1.0,differential_expression_effect,0.6352045905748,2.0,1,E2F Targets,0.40940627470332364,0.024332504030137918,-0.3850737706731857,0.3850737706731857,0.40153628546183806,0.8183104262046942,79508,1.0,1.5,0.48426896195406666,0.18647927519964197,predicted_suppression,0.25
4,rap_plus_pathways,MELK,inhibit,1.0,differential_expression_effect,0.5980906638233262,2.0,1,E2F Targets,0.40940627470332364,0.024332504030137918,-0.3850737706731857,0.3850737706731857,0.40153628546183806,0.8183104262046942,79508,1.0,1.5,0.46571199857832973,0.17933347534030272,predicted_suppression,0.25
5,rap_plus_pathways,KRT80,activate,-1.0,differential_expression_effect,0.6995790414627282,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.19270814966833036,-0.21669812503499328,0.21669812503499328,0.24565723546688562,0.41893662296199635,79508,1.0,1.5,0.5164561873980308,0.1119150874718744,predicted_suppression,0.25
6,rap_plus_pathways,IVL,activate,-1.0,differential_expression_effect,0.6192567491510668,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.19270814966833036,-0.21669812503499328,0.21669812503499328,0.24565723546688562,0.41893662296199635,79508,1.0,1.5,0.4762950412422,0.10321224240064954,predicted_suppression,0.25
7,rap_plus_pathways,CLU,activate,-1.0,differential_expression_effect,0.7603539739481504,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.44684365364074186,0.07383516604032257,predicted_suppression,0.25
8,rap_plus_pathways,BCAS1,activate,-1.0,differential_expression_effect,0.6837812817613224,3.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.4418906408806612,0.073016744392033,predicted_suppression,0.25
9,rap_plus_pathways,MYO1B,activate,-1.0,differential_expression_effect,0.7054155897786791,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.4193744615560062,0.06929623538293292,predicted_suppression,0.25
10,rap_plus_pathways,H4C3,inhibit,1.0,differential_expression_effect,0.705187779578552,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.4192605564559427,0.06927741403030206,predicted_suppression,0.25
11,rap_plus_pathways,PHGDH,inhibit,1.0,differential_expression_effect,0.7003715177248218,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.41685242552907753,0.068879501370285,predicted_suppression,0.25
12,rap_plus_pathways,SDC2,activate,-1.0,differential_expression_effect,0.6971779366564773,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.4152556349949053,0.0686156522739364,predicted_suppression,0.25
13,rap_plus_pathways,DHTKD1,inhibit,1.0,differential_expression_effect,0.6908306961041671,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.4120820147187502,0.06809125234539397,predicted_suppression,0.25
14,rap_plus_pathways,NUDT3,inhibit,1.0,differential_expression_effect,0.6882075072090454,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.4107704202711894,0.06787452823389728,predicted_suppression,0.25
15,rap_plus_pathways,ZWINT,inhibit,1.0,differential_expression_effect,0.6869889853380513,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.4101611593356923,0.06777385570119421,predicted_suppression,0.25
16,rap_plus_pathways,YBX2,inhibit,1.0,differential_expression_effect,0.6835576591719393,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.4084454962526363,0.06749036444519321,predicted_suppression,0.25
17,rap_plus_pathways,ARHGAP11A,inhibit,1.0,differential_expression_effect,0.6796115438135014,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.40647243857341736,0.06716434204302793,predicted_suppression,0.25
18,rap_plus_pathways,NUF2,inhibit,1.0,differential_expression_effect,0.6675860052084984,2.0,0,,0.40940627470332364,0.24416913764489878,-0.16523713705842483,0.16523713705842483,0.182880140104619,0.3200685131727902,79508,1.0,1.5,0.40045966927091586,0.0661708092576898,predicted_suppression,0.25
